id	colliderName	type,[int]	info	question	cur_opt_id,[int]	check_task	answer_r	answer_w	opt0	obj0	opt1	obj1	opt2	obj2	opt3	obj3	opt4	obj4	opt5	obj5	opt6	obj6	opt7	obj7
4127	FacT_laowang	1		主冷凝器为      式？	0	FALSE	回答正确	回答错误！	列管		盘管		顺流混合		逆流混合	1_1_1								
4128	FacT_laowang	1		副冷凝器为      式？	0	FALSE	回答正确	回答错误！	逆流混合	1_1_1	列管		盘管		顺流混合									
4129	FacT_laowang	1		本生产线冷凝器特点不包括      ？	0	FALSE	回答正确	回答错误！	低位式		高位式	1_1_1	负压		混合式									
4130	FacT_laowang	0			0	FALSE			接下来你需要去了解各类蔬果进入冷凝器的二次蒸汽温度和流量。		这部分涉及很多数据，很容易混淆，细心点哦~													
4131	FacT_laowang	1		浓缩番茄浆时进入冷凝器的二次蒸汽温度为      ℃？	0	FALSE	回答正确	回答错误！	60		65		48	1_1_1	56									
4132	FacT_laowang	1		浓缩番石榴浆时进入冷凝器的二次蒸汽温度为      ℃？	0	FALSE	回答正确	回答错误！	60		65		48		56	1_1_1								
4133	FacT_laowang	1		浓缩芒果浆时进入冷凝器的二次蒸汽温度为      ℃？	0	FALSE	回答正确	回答错误！	60	1_1_1	65		48		56									
4134	FacT_laowang	1		浓缩番茄浆时进入冷凝器的二次蒸汽流量为      t/h？	0	FALSE	回答正确	回答错误！	3.1		6.1	1_1_1	5.1		4.1									
4135	FacT_laowang	1		浓缩番石榴浆时进入冷凝器的二次蒸汽流量为      t/h？	0	FALSE	回答正确	回答错误！	3.1		6.1		5.1	1_1_1	4.1									
4136	FacT_laowang	1		浓缩芒果浆时进入主冷凝器的二次蒸汽流量为      t/h？	0	FALSE	回答正确	回答错误！	3.1		6.1		5.1		4.1	1_1_1								
4137	FacT_laowang	0			0	FALSE			接下来需要学习的是浓缩各类蔬果时进入主冷凝器的二效加热器冷凝水的温度以及流量。		仍然有很多看着让人“头大”的数据，但是我相信对于优秀的你来说也不是什么难事~加油！													
4138	FacT_laowang	1		浓缩番茄浆时进入主冷凝器的二效加热器冷凝水的温度为      ℃？	0	FALSE	回答正确	回答错误！	68	1_1_1	74		80		85									
4139	FacT_laowang	1		浓缩番石榴浆时进入主冷凝器的二效加热器冷凝水的温度为      ℃？	0	FALSE	回答正确	回答错误！	68		74	1_1_1	80		85									
4140	FacT_laowang	1		浓缩芒果浆时进入主冷凝器的二效加热器冷凝水的温度为      ℃？	0	FALSE	回答正确	回答错误！	68		74		80	1_1_1	85									
4141	FacT_laowang	1		浓缩番茄浆时进入主冷凝器的二效加热器冷凝水流量为      t/h？	0	FALSE	回答正确	回答错误！	4.9		3.9		2.9		5.9	1_1_1								
4142	FacT_laowang	1		浓缩番石榴浆时进入主冷凝器的二效加热器冷凝水流量为      t/h？	0	FALSE	回答正确	回答错误！	4.9	1_1_1	3.9		2.9		5.9									
4143	FacT_laowang	1		浓缩芒果浆时进入主冷凝器的二效加热器冷凝水流量为      t/h？	0	FALSE	回答正确	回答错误！	4.9		3.9	1_1_1	2.9		5.9									
4144	FacT_laowang	0			0	FALSE			接下来你需要去看看浓缩各类蔬果时流出主冷凝器的混合水流量，我的考察内容也比较少，所以放心大胆地去就好啦~															
4145	FacT_laowang	1		浓缩番茄浆时流出主冷凝器的混合水流量为      t/h？	0	FALSE	回答正确	回答错误！	328		359		474		403	1_1_1								
4146	FacT_laowang	1		浓缩番茄浆时流出主冷凝器的混合水流量为      t/h？	0	FALSE	回答正确	回答错误！	328	1_1_1	359		474		403									
4147	FacT_laowang	0			0	FALSE			非常棒！你已经掌握了冷凝器系统的概况。		还记得我之前说过的吗？冷凝器由多个设备组成，你需要逐个去了解它们~		第一个等着你的机器是主冷凝器，主冷凝器需要学习的内容也比较复杂。你这次学习时可以重点关注下主冷凝器的规格、它的冷却水管以及二次蒸汽管的相关参数。											
4148	FacT_laowang	1		主冷凝器高      m？	0	FALSE	回答正确	回答错误！	6.2		6.3		6.4		6.5	1_1_1								
4149	FacT_laowang	1		主冷凝器直径      m？	0	FALSE	回答正确	回答错误！	1.5	1_1_1	1.6		1.7		1.8									
4150	FacT_laowang	1		主冷凝器有      个引自水箱的冷却水管进口？	0	FALSE	回答正确	回答错误！	1	1_1_1	2		3		4									
4151	FacT_laowang	1		主冷凝器的冷却水管管径为      mm？	0	FALSE	回答正确	回答错误！	200		220		250	1_1_1	240									
4152	FacT_laowang	1		主冷凝器的冷却水管进口距地面      m？	0	FALSE	回答正确	回答错误！	5.2		5.4		5.6		5.8	1_1_1								
4153	FacT_laowang	1		主冷凝器有      二次蒸汽管进口？	0	FALSE	回答正确	回答错误！	1	1_1_1	2		3		4									
4154	FacT_laowang	1		主冷凝器的二次蒸汽管管径为      mm？	0	FALSE	回答正确	回答错误！	500		600	1_1_1	700		800									
4155	FacT_laowang	1		主冷凝器的二次蒸汽管进口距地面      m？	0	FALSE	回答正确	回答错误！	6		5		4	1_1_1	3									
4156	FacT_laowang	0			0	FALSE			你表现得很不错！接下来你还需要了解主冷凝器的不凝性气体管、主冷凝器的出水管、主冷凝器的接副冷凝器水管的相关参数，包括他们位置以及管径等~		我就提醒你到这了~													
4157	FacT_laowang	1		主冷凝器的不凝性气体管管径为      mm？	0	FALSE	回答正确	回答错误！	125		150		175		200	1_1_1								
4158	FacT_laowang	1		主冷凝器的出水管口距地面      m？	0	FALSE	回答正确	回答错误！	0.57	1_1_1	0.58		0.59		0.6									
4159	FacT_laowang	1		主冷凝器的出水管管径为      mm？	0	FALSE	回答正确	回答错误！	220		250	1_1_1	200		240									
4160	FacT_laowang	1		主冷凝器的接副冷凝器水管的位置距地面      m？	0	FALSE	回答正确	回答错误！	1.5		1.6		1.4	1_1_1	1.3									
4161	FacT_laowang	1		主冷凝器的接入的副冷凝器水管管径为      mm？	0	FALSE	回答正确	回答错误！	80		90		100		110	1_1_1								
4162	FacT_laowang				0	FALSE			主冷凝器的大部分内容你都学完了~只需要再了解一下主冷凝器接入的二效加热器的相关参数。准备好了就赶紧出发吧~															
4163	FacT_laowang	1		主冷凝器的接入的二效加热器冷凝水管距地面      m？	0	FALSE	回答正确	回答错误！	2	1_1_1	3		4		5									
4164	FacT_laowang	1		主冷凝器的接入的二效加热器冷凝水管管径为      mm？	0	FALSE	回答正确	回答错误！	25		32	1_1_1	40		50									
4165	FacT_laowang	1		主冷凝器的接入的二效加热器抽空管距地面      m？	0	FALSE	回答正确	回答错误！	3.0		3.4		3.8	1_1_1	4.2									
4166	FacT_laowang	1		主冷凝器的接入的二效加热器抽空管管径为      mm？	0	FALSE	回答正确	回答错误！	25		32		50		40	1_1_1								
4167	FacT_laowang	1		接下来的问题是关于整体情况的问题，不过我相信你通过之前的学习应该可以轻松解决。主冷凝器有      个接管向外输出流体？	0	FALSE	回答正确	回答错误！	1		2	1_1_1	3		4									
4168	FacT_laowang	1		主冷凝器有      个接管向内输入流体？	0	FALSE	回答正确	回答错误！	2		3		4	1_1_1	5									
4169	FacT_laowang	0			0	FALSE			主冷凝器的内容就是以上这些，接下来你需要学习关于副冷凝器的内容。副冷凝器需要学习的内容与主冷凝器有很多相似的地方，你需要注意区分。		你需要了解副冷凝器的直径、它的进水管以及它接入的主冷凝器不凝性气体管的相关参数。													
4170	FacT_laowang	1		副冷凝器直径      mm？	0	FALSE	回答正确	回答错误！	600	1_1_1	500		400		300									
4171	FacT_laowang	1		副冷凝器的进水管距地面      m？	0	FALSE	回答正确	回答错误！	5.6		5.7	1_1_1	5.8		5.9									
4172	FacT_laowang	1		副冷凝器的进水管管径为      mm？	0	FALSE	回答正确	回答错误！	50		60		65	1_1_1	75									
4173	FacT_laowang	1		副冷凝器接入主冷凝器不凝性气体管的位置距地面      mm？	0	FALSE	回答正确	回答错误！	4.4		4.5		4.6		4.7	1_1_1								
4174	FacT_laowang	1		副冷凝器接入的主冷凝器不凝性气体管管径为      mm？	0	FALSE	回答正确	回答错误！	125	1_1_1	150		175		200									
4175	FacT_laowang	0			0	FALSE			实习生，你的表现依然非常优秀！继续加油！接下来你需要了解副冷凝器接抽真空的管的相关参数，接入的二效蒸发器抽空管相关内容。															
4176	FacT_laowang	1		副冷凝器接抽真空的管口在      ？	0	FALSE	回答正确	回答错误！	下部		顶部	1_1_1	底部		中部									
4177	FacT_laowang	1		副冷凝器所接抽真空管管径为      mm？	0	FALSE	回答正确	回答错误！	120		130		140	1_1_1	150									
4178	FacT_laowang	1		副冷凝器的接入的二效蒸发器抽空管距地面      m？	0	FALSE	回答正确	回答错误！	4.5		4.7		4.9		5.1	1_1_1								
4179	FacT_laowang	1		副冷凝器的接入的二效蒸发器抽空管管径为      mm？	0	FALSE	回答正确	回答错误！	40	1_1_1	25		32		50									
4180	FacT_laowang	1		接下来的问题你应该感到很熟悉，仍然是一个关于总体情况的考察，难度不大~副冷凝器有      个接管向外输出流体？	0	FALSE	回答正确	回答错误！	1		2	1_1_1	3		4									
4181	FacT_laowang	1		副冷凝器有      个接管向内输入流体？	0	FALSE	回答正确	回答错误！	1		2		3	1_1_1	4									
4182	FacT_laowang	0			0	FALSE			冷凝器系统还剩最后一个需要学习的设备——冷凝器水箱。		冷凝器水箱需要学习的相关知识较少，我在这里就不提醒你重点考察内容了。你要自己加油哦~													
4183	FacT_laowang	1		冷凝器水箱的容积为      m3？	0	FALSE	回答正确	回答错误！	5		6	1_1_1	7		8									
4184	FacT_laowang	1		冷凝器水箱有      根水管向冷凝器提供冷却水？	0	FALSE	回答正确	回答错误！	1		2		3	1_1_1	4									
4185	FacT_laowang	1		冷凝器水箱有      根水管向副冷凝器提供冷却水？	0	FALSE	回答正确	回答错误！	4		3		2		1	1_1_1								
4186	FacT_laowang	1		冷凝器水箱有      根水管向主冷凝器提供冷却水？	0	FALSE	回答正确	回答错误！	2	1_1_1	3		4		1									
4187	FacT_laowang	1		冷凝器水箱有      根水管向主冷凝器提供冷却水？	0	FALSE	回答正确	回答错误！	2	1_1_1	3		4		1									
4188	FacT_laowang	1		冷凝器水箱与凉水塔水也连接的水管管径为      mm？	0	FALSE	回答正确	回答错误！	200		250	1_1_1	300		350									
4189	FacT_laowang	0			0	FALSE			恭喜你，实习生，顺利通过了所有关于冷凝器系统的测试！不知道你觉得难度如何呢？		接下来你可以继续探索浓缩段的其他机器了，下一个你需要学习的机器是真空泵。		关于真空泵的考察内容非常少，所以你一定没问题的！		准备好了就去真空泵那里看看吧~									
4190	FacT_laowang	1		浓缩段真空泵为      式？	0	FALSE	回答正确	回答错误！	机械		喷射		水环	1_1_1	分子									
4191	FacT_laowang	1		浓缩段的水环式真空泵电机功率为      kW？	0	FALSE	回答正确	回答错误！	1		2		3	1_1_1	4									
4192	FacT_laowang	1		浓缩段真空泵的真空管接      ？	0	FALSE	回答正确	回答错误！	副冷凝器顶	1_1_1	主冷凝器顶		副冷凝器中部		主冷凝器中部									
4193	FacT_laowang	0			0	FALSE			怎么样实习生，真空泵的内容是不是真的很简单！到目前为止你的表现都很不错哦~请继续保持哦~		接下来你需要学习的设备是凉水塔和水池。你可以先去了解一下凉水塔和水池的各类参数，包括直径、塔高、进水管径、水池出水温度、水池容积、水池与冷凝器水箱连接水管管径、水风机功率以及进水温度。													
4194	FacT_laowang	1		凉水塔直径      m？	0	FALSE	回答正确	回答错误！	6.2		6.4	1_1_1	6.6		6.8									
4195	FacT_laowang	1		凉水塔高      m？	0	FALSE	回答正确	回答错误！	5.0		5.2		5.4	1_1_1	5.6									
4196	FacT_laowang	1		凉水塔进水管径      mm？	0	FALSE	回答正确	回答错误！	100		150		200		250	1_1_1								
4197	FacT_laowang	1		凉水塔水池出水温度      ℃？	0	FALSE	回答正确	回答错误！	30	1_1_1	32		34		36									
4198	FacT_laowang	1		凉水塔水池容积      m3？	0	FALSE	回答正确	回答错误！	110		120	1_1_1	130		140									
4199	FacT_laowang	1		凉水塔水池与冷凝器水箱连接水管管径为      mm？	0	FALSE	回答正确	回答错误！	150		200		250	1_1_1	300									
4200	FacT_laowang	1		凉水塔水风机功率      kW？	0	FALSE	回答正确	回答错误！	5		7.5		10		15	1_1_1								
4201	FacT_laowang	1		凉水塔进水温度为      ℃？	0	FALSE	回答正确	回答错误！	38	1_1_1	40		42		44									
4202	FacT_laowang	0			0	FALSE			凉水塔和水池的大部分内容你已经掌握啦~在这一阶段你只需要再去了解一下浓缩各类蔬果浆时损耗的蒸发水量。		没有其他需要叮嘱的了，快去吧实习生~													
4203	FacT_laowang	1		凉水塔在浓缩番茄浆时损耗的蒸发水量为      t/h？	0	FALSE	回答正确	回答错误！	2.5		3.8	1_1_1	3.3		2.7									
4204	FacT_laowang	1		凉水塔在浓缩番石榴浆时损耗的蒸发水量为      t/h？	0	FALSE	回答正确	回答错误！	2.5		3.8		3.3	1_1_1	2.7									
4205	FacT_laowang	1		凉水塔在浓缩芒果浆时损耗的蒸发水量为      t/h？	0	FALSE	回答正确	回答错误！	2.5		3.8		3.3		2.7	1_1_1								
4206	FacT_laowang	0			0	FALSE			实习生，你很细心也很有耐心哦~请继续保持高昂的学习状态。		我们接下来需要学习的机器是转子泵-1。转子泵-1需要将达到要求浓度的果蔬酱料抽出蒸发器，送往pH调节罐。		你首先去了解一下转子泵-1连接的设备，转子泵-1输送的各类蔬果酱的流量以及温度。											
4207	FacT_laowang	1		转子泵-1接      ？	0	FALSE	回答正确	回答错误！	二效循环管		一效上循环管		一效汽液分离室		一效下循环管	1_1_1								
4208	FacT_laowang	1		转子泵-1接将果蔬酱送往         ？	0	FALSE	回答正确	回答错误！	pH调节罐		脱气机		UHT机组		无菌包装机	1_1_1								
4209	FacT_laowang	1		转子泵-1输送的番茄酱流量为         t/h？	0	FALSE	回答正确	回答错误！	2.15		2.18	1_1_1	2.33		1.90									
4210	FacT_laowang	1		转子泵-1输送的番石榴酱流量为         t/h？	0	FALSE	回答正确	回答错误！	2.15		2.18		2.33	1_1_1	1.90									
4211	FacT_laowang	1		转子泵-1输送的芒果酱流量为         t/h？	0	FALSE	回答正确	回答错误！	2.15		2.18		2.33		1.90	1_1_1								
4212	FacT_laowang	1		转子泵-1输送的番茄酱温度为         ℃？	0	FALSE	回答正确	回答错误！	68	1_1_1	74		80		85									
4213	FacT_laowang	1		转子泵-1输送的番石榴酱温度为         ℃？	0	FALSE	回答正确	回答错误！	68		74	1_1_1	80		85									
4214	FacT_laowang	1		转子泵-1输送的芒果酱温度为         ℃？	0	FALSE	回答正确	回答错误！	68		74		80	1_1_1	85									
4215	FacT_laowang	0			0	FALSE			转子泵-1剩下的学习内容就很简单啦！你了解一下转子泵-1输送的各类蔬果酱固形物含量和它的功率即可。		准备好了就动身吧~													
4216	FacT_laowang	1		转子泵-1输送的番茄酱固形物含量为         %？	0	FALSE	回答正确	回答错误！	45		65		55		28	1_1_1								
4217	FacT_laowang	1		转子泵-1输送的番石榴酱固形物含量为         %？	0	FALSE	回答正确	回答错误！	45	1_1_1	65		55		28									
4218	FacT_laowang	1		转子泵-1输送的芒果酱固形物含量为         %？	0	FALSE	回答正确	回答错误！	45		65	1_1_1	55		28									
4219	FacT_laowang	1		转子泵-1功率为         kW？	0	FALSE	回答正确	回答错误！	0.55		2.2	1_1_1	0.75		1.5									
4220	FacT_laowang	0			0	FALSE			恭喜你，实习生，浓缩段你只需要再学习三个离心泵的相关内容，分别是：离心泵-7，离心泵-8以及离心泵-9。		离心泵也不是你第一次接触了，相信学习起来应该是易如反掌吧~		你首先需要去了解的是离心泵-7，快去离心泵-7那里看看吧~											
4221	FacT_laowang	1		离心泵-7接         ？	0	FALSE	回答正确	回答错误！	主冷凝器		一效加热器		蒸汽冷凝水罐	1_1_1	二效加热器									
4222	FacT_laowang	1		离心泵-7在浓缩番茄浆时输送的蒸汽冷凝水流量为          t/h？	0	FALSE	回答正确	回答错误！	5.1		4.1		3.1		6.2	1_1_1								
4223	FacT_laowang	1		离心泵-7在浓缩番石榴浆时输送的蒸汽冷凝水流量为          t/h？	0	FALSE	回答正确	回答错误！	5.1	1_1_1	4.1		3.1		6.2									
4224	FacT_laowang	1		离心泵-7在浓缩芒果浆时输送的蒸汽冷凝水流量为         t/h？	0	FALSE	回答正确	回答错误！	5.1		4.1	1_1_1	3.1		6.2									
4225	FacT_laowang	1		离心泵-7的功率为         kW？	0	FALSE	回答正确	回答错误！	0.55		1.5		0.75	1_1_1	1.5									
4226	FacT_laowang	0			0	FALSE			接下来是离心泵-8，和离心泵-7一样，需要学习的内容较少，所以我就不多唠叨啦~准备好了就动身吧！															
4227	FacT_laowang	1		离心泵-8接         ？	0	FALSE	回答正确	回答错误！	主冷凝器		一效加热器		蒸汽冷凝水罐	1_1_1	二效加热器									
4228	FacT_laowang	1		离心泵-8在浓缩番茄浆时从冷凝器抽吸的水量为          t/h？	0	FALSE	回答正确	回答错误！	403		328		250		474	1_1_1								
4229	FacT_laowang	1		离心泵-8在浓缩番石榴浆时从冷凝器抽吸的水量为          t/h？	0	FALSE	回答正确	回答错误！	403	1_1_1	328		250		474									
4230	FacT_laowang	1		离心泵-8在浓缩芒果浆时从冷凝器抽吸的水量为          t/h？	0	FALSE	回答正确	回答错误！	403		328	1_1_1	250		474									
4231	FacT_laowang	1		离心泵-8抽吸的冷凝器水温为         ℃？	0	FALSE	回答正确	回答错误！	38		27		30	1_1_1	33									
4232	FacT_laowang	1		离心泵-8的功率为         kW？	0	FALSE	回答正确	回答错误！	10		15		22	1_1_1	37									
4233	FacT_laowang	0			0	FALSE			实习生，学习完离心泵-9后你就要结束浓缩段的学习之旅了~但是最后的学习阶段也不可以松懈哦。学习完离心泵-9的相关信息后就来我这里接受最后的考察吧！															
4234	FacT_laowang	1		离心泵-9抽吸         ？	0	FALSE	回答正确	回答错误！	二次蒸汽冷凝水		温度38℃的水		凉水塔补充的水		扣去凉水塔蒸发水后的二次蒸汽冷水	1_1_1								
4235	FacT_laowang	1		离心泵-9在浓缩番茄浆时抽吸的水量为         t/h？	0	FALSE	回答正确	回答错误！	8.2	1_1_1	6.7		5.3		7.5									
4236	FacT_laowang	1		离心泵-9在浓缩番石榴浆时抽吸的水量为          t/h？	0	FALSE	回答正确	回答错误！	8.2		6.7	1_1_1	5.3		7.5									
4237	FacT_laowang	1		离心泵-9在浓缩芒果浆时抽吸的水量为          t/h？	0	FALSE	回答正确	回答错误！	8.2		6.7		5.3	1_1_1	7.5									
4238	FacT_laowang	1		离心泵-9的功率为         kW？	0	FALSE	回答正确	回答错误！	0.55		1.5		0.75	1_1_1	1.5									
4239	FacT_laowang	0			0	FALSE			恭喜你实习生，在我负责的处理段你表现得非常棒！希望在之后的学习过程中你可以再接再厉！祝你好运~															
5001	FacT_laowang	0			0	FALSE			调pH-杀菌段，实现调整浓缩酱料的pH值，并对其进行杀菌。		 调pH-杀菌段的设备组成为：浓酸罐、2个pH调节罐、转子泵-2?平衡罐、转子泵-3?套管式UHT机组、脱气机、高压泵。此外脱气机还包括抽真空的水环式真空泵和输送物料的转子各一台，加热系统的热水循环泵。													
5002	FacT_laowang	1		调pH-杀菌段配多少台pH调节罐	0	FALSE	答案正确！	错啦，答案是2。	2	1_1_1	1		3		4									
5003	FacT_laowang	1		调pH-杀菌段配多少台转子泵	0	FALSE	答案正确！	错啦，答案是2。	1		2	1_1_1	3		4									
5004	FacT_laowang	1		调pH-杀菌段共有多少台各式泵	0	FALSE	答案正确！	答案是6！	4		5		6	1_1_1	7									
5005	FacT_laowang	1		调pH-杀菌段共有各式泵多少台	0	FALSE	答案正确！	答案是7！	4		5		6		7	1_1_1								
5006	F2/FacT_nongsuanguan	0			0	FALSE			"浓酸罐：用于配制调pH所用的浓酸液，圆筒形，直径700mm,筒体高800mm，容积300L，罐顶带有一隔膜定量泵，将配制好的浓酸液按比例定量输送到pH调节罐。"															
5007	FacT_laowang	1		浓酸罐直径是多少mm 	0	FALSE	答案正确！	答案是700！	700	1_1_1	600		500		400									
5008	FacT_laowang	1		浓酸罐筒体高多少mm	0	FALSE	答案正确！	是800	700		800	1_1_1	900		1000									
5009	FacT_laowang	1		浓酸罐容积多少L	0	FALSE	答案正确！	回答错误！	100		200		300	1_1_1	400									
5010	FacT_laowang	1		浓酸罐的罐的配置哪个正确	0	FALSE	答案正确！	回答错误！	顶配离心泵		底配离心泵		底配隔膜泵		项配隔膜泵	1_1_1								
5011	F2/FacT_PHTiaoJieGuan	0			0	FALSE			"pH调节罐：为90?锥底圆罐，圆筒直径1800mm,筒体高2000mm,容积5500L,搅拌电机功率9kW。生产浓缩番茄酱、番石榴酱和芒果酱时，接收的料温度分别为：68℃?74℃?80℃，固形物含量 分别为    28%、45%、65%，可贮存2.5h、2.4h、2.8h的浓缩产生的酱料。"															
5012	FacT_laowang	1		pH调节罐直径多少mm	0	FALSE	答案正确！	回答错误！	1800	1_1_1	1900		2000		1600									
5013	FacT_laowang	1		pH调节罐筒体高多少mm	0	FALSE	答案正确！	回答错误！	1800		2000	1_1_1	2200		2500									
5014	FacT_laowang	1		pH调节罐容积是多少mm	0	FALSE	答案正确！	回答错误！	4500		5000		5500	1_1_1	6000									
5015	FacT_laowang	1		pH调节罐锥底角度是多少度	0	FALSE	答案正确！	回答错误！	45°		69°		120°		90°	1_1_1								
5016	FacT_laowang	1		pH调节罐搅拌器电机功率为多少kW	0	FALSE	答案正确！	回答错误！	9	1_1_1	8		7		5									
5017	FacT_laowang	1		pH调节罐贮1罐番茄酱时间对应蒸发器运行多少h	0	FALSE	答案正确！	回答错误！	2.3		2.5	1_1_1	2.4		2.8									
5018	FacT_laowang	1		pH调节罐贮1罐番石榴酱时间对应蒸发器运行多少h	0	FALSE	答案正确！	回答错误！	2.3		2.5		2.4	1_1_1	2.8									
5019	FacT_laowang	1		pH调节罐贮1罐芒果酱时间对应蒸发器运行多少h	0	FALSE	答案正确！	回答错误！	2.3		2.5		2.4		2.8	1_1_1								
5020	F2/FacT_ping	0			0	FALSE			"平衡罐：用于接收将转子泵-2输送的酱料，作为UHT机组待杀菌酱料缓冲容器，也接收及UHT灭菌未达标的回流料，并作为UHT机组CIP清洗的清洗液罐使用。后接转子泵-3 。直径0.6m,高1.2m的直立带盖圆桶，有效容积300L。"															
5021	FacT_laowang	1		平衡罐直径多少mm	0	FALSE	答案正确！	回答错误！	700	1_1_1	600		500		400									
5022	FacT_laowang	1		平衡罐筒体高多少mm	0	FALSE	答案正确！	回答错误！	700		800	1_1_1	900		1000									
5023	FacT_laowang	1		平衡罐容积多少L	0	FALSE	答案正确！	回答错误！	100		200		300	1_1_1	400									
5024	FacT_laowang	1		平衡罐的功能不包括贮哪个	0	FALSE	答案正确！	回答错误！	转子泵-2酱料		灭菌不达标		CIP洗液		调pH用的浓酸	1_1_1								
5025	F2/FacT_UHTjizu	0			0	FALSE			UHT机组：由多段套管式换热器、保温管、过热水循环系统及控制柜等构成。杀菌温度：106℃~108℃。出料温度范围25－30℃。杀菌用的高温介质为由蒸汽加热的循环过热水（120℃）。最后冷却料液用的是循环凉水和循环冷水。进入UHT机组的料液先经预热后进入脱气机，经过均质机，再进入UHT机组加热杀菌。															
5026	FacT_laowang	1		UHT机组杀菌用的高温介质是什么	0	FALSE	答案正确！	回答错误！	蒸汽		过热蒸汽		循环过热水	1_1_1	二次蒸汽									
5027	FacT_laowang	1		UHT机组的热交换器属于什么式	0	FALSE	答案正确！	回答错误！	套管式	1_1_1	列管式		板式		直接式									
5028	FacT_laowang	1		UHT机组对酱料的杀菌温度范围在多少℃	0	FALSE	答案正确！	回答错误！	115?117℃		121?123℃		106?108℃	1_1_1	150?152℃									
5029	FacT_laowang	1		UHT机组出料温范围是多少℃	0	FALSE	答案正确！	回答错误！	15?20℃		25?30℃	1_1_1	20?25℃		30?35℃									
5030	FacT_laowang	1		UHT机组的最终冷却介质是什么	0	FALSE	答案正确！	回答错误！	自来水		循环凉水		循环冷水	1_1_1	进料果蔬酱料									
5031	FacT_laowang	1		UHT机组的所用循环凉水来自哪里	0	FALSE	答案正确！	回答错误！	是自来水		来自冷水机		来自冷凝器		来自离心泵-9	1_1_1								
5032	FacT_laowang	1		UHT机组的进料由什么提供？	0	FALSE	答案正确！	回答错误！	转子泵-3	1_1_1	脱气机		转子泵-2		高压泵									
5033	FacT_laowang	1		UHT机组的热交换器所用过热水温度为多少℃	0	FALSE	答案正确！	回答错误！	110		120	1_1_1	130		140									
5034	F2/FacT_TuoqiJi	0			0	FALSE			"脱气机用于脱除经UHT机组预热的果蔬酱料中的空气,功率3.75kW。脱气机的主体是一（－50KPa?－60KPa）真空脱气罐，其真空由一台（运行时需要补充自来水的）水环式真空泵产生。进入真空脱气罐脱除空气后的酱料由脱脱气罐底的转子泵抽出送至高压泵。对果汁饮料进行脱气，旨在防止产品氧化褐变，减少色泽和风味变化，减少杀菌和灌装时起泡。"															
5035	FacT_laowang	1		进入脱气机的果蔬酱料来自哪里	0	FALSE	答案正确！	回答错误！	转子泵-3		高压泵		UHT机组预热段	1_1_1	UHT机组杀菌段									
5036	FacT_laowang	1		脱气机的真空由什么式真空泵提供	0	FALSE	答案正确！	回答错误！	转子		喷射		活塞		水环	1_1_1								
5037	FacT_laowang	1		脱气机用的真空范围是多少	0	FALSE	答案正确！	回答错误！	-50?-60kPa	1_1_1	-60?-70kPa 		-65?-75kPa 		-70?-80kPa 									
5038	FacT_laowang	1		脱气机的果蔬酱料由哪个泵抽出送至高压泵	0	FALSE	答案正确！	回答错误！	真空		转子	1_1_1	离心		螺杆									
5039	FacT_laowang	1		脱气机的果蔬酱料由转子泵送往哪里 	0	FALSE	答案正确！	回答错误！	UHT机组		平衡槽		高压泵	1_1_1	包装段									
5040	FacT_laowang	1		果蔬酱料脱气的好处不包括什么	0	FALSE	答案正确！	回答错误！	减少灌装时起泡		减少杀菌时起泡		减少变色		氧化果汁	1_1_1								
5041	FacT_laowang	1		脱气机的电机功率为多少 kW	0	FALSE	答案正确！	回答错误！	3		3.75	1_1_1	1.5		2									
5042	F2/FacT_GaoYaBeng	0			0	FALSE			高压泵为：三柱塞泵。用于将脱气机转子泵送来的果蔬酱料送往UHT机组加热杀菌段。电机功率22kW。															
5043	FacT_laowang	1		高压泵的果蔬酱料直接来自脱气机的哪里	0	FALSE	答案正确！	回答错误！	真空泵		真空罐		离心泵		转子泵	1_1_1								
5044	FacT_laowang	1		高压泵输送的果蔬酱料直接进入哪里	0	FALSE	答案正确！	回答错误！	UHT机加热杀菌段	1_1_1	保温管		脱气机		平衡槽									
5045	FacT_laowang	1		高压泵为多少柱塞泵	0	FALSE	答案正确！	回答错误！	单		双		三	1_1_1	四									
5046	FacT_laowang	1		高压泵的电机功率为_ kW	0	FALSE	答案正确！	回答错误！	20		22	1_1_1	18		24									
5047	F2/FacT_ZhuanziBeng-2	0			0	FALSE			"转子泵-2：用于将pH调节罐的酱料输送到平衡罐，功率3kW, 输送浓缩番茄酱、番石榴酱和芒果酱的流量分别为2.18、2.33、1.90 t/h。"															
5048	FacT_laowang	1		转子泵-2的功率为_kW	0	FALSE	答案正确！	回答错误！	3	1_1_1	2		4		5									
5049	FacT_laowang	1		转子泵-2输送番茄酱的流量为_t/h	0	FALSE	答案正确！	回答错误！	2		2.18	1_1_1	2.33		1.9									
5050	FacT_laowang	1		转子泵-2输送番石榴酱的流量为多少t/h	0	FALSE	答案正确！	回答错误！	2		2.18		2.33	1_1_1	1.9									
5051	FacT_laowang	1		转子泵-2输送芒果酱的流量为多少t/h	0	FALSE	答案正确！	回答错误！	2		2.18		2.33		1.9	1_1_1								
5052	F2/FacT_ZhuanziBeng-3	0			0	FALSE			"转子泵-3：用于将平衡罐的酱料输送到UHT机组，功率3kW, 输送浓缩番茄酱、番石榴酱和芒果酱的流量分别为2.18、2.33、1.90 t/h。"															
